    -2.9101128034        0.0000000000
       -2.6782376084        0.0000000000
       -2.4463624134        0.0000000000
       -2.2144872184        0.0000000000
       -1.9826120234        0.0000000000
       -1.7507368285        0.0000000000
       -1.5188616335        0.0000000000
       -1.2869864385        0.0000000000
       -1.0551112435        0.0000000000
       -0.8232360485        0.0000000000
       -0.5913608535        0.0000000000
       -0.3594856585        0.0000000000
       -0.1276104635        0.0000000000
        0.1042647315        0.0000000000
        0.3361399265        0.0000000000
        0.5680151215        0.0000000000
        0.7998903165        0.0000000000
        1.0317655115        0.0000395680
        1.2636407065        0.0001611914
        1.4955159015        0.0002871943
        1.7273910964        0.0004481240
        1.9592662914        0.0006200197
        2.1911414864        0.0008115074
        2.4230166814        0.0010081458
        2.6548918764        0.0012292735
        2.8867670714        0.0014939000
        3.1186422664        0.0017545913
        3.3505174614        0.0020437600
        3.5823926564        0.0023638785
        3.8142678514        0.0026916448
        4.0461430464        0.0030539792
        4.2780182414        0.0034531330
        4.5098934364        0.0038654878
        4.7417686314        0.0043020218
        4.9736438264        0.0047547378
        5.2055190213        0.0052518767
        5.4373942163        0.0057840078
        5.6692694113        0.0063406520
        5.9011446063        0.0068996069
        6.1330198013        0.0075125980
        6.3648949963        0.0081705820
        6.5967701913        0.0088356510
        6.8286453863        0.0095497269
        7.0605205813        0.0103069785
        7.2923957763        0.0110652319
        7.5242709713        0.0118921821
        7.7561461663        0.0127820860
        7.9880213613        0.0136702586
        8.2198965563        0.0145917030
        8.4517717513        0.0156057998
        8.6836469463        0.0166482074
        8.9155221412        0.0177289050
        9.1473973362        0.0188853025
        9.3792725312        0.0200583184
        9.6111477262        0.0213054926
        9.8430229212        0.0226424660
       10.0748981162        0.0240054201
       10.3067733112        0.0254441661
       10.5386485062        0.0269563546
       10.7705237012        0.0285350469
       11.0023988962        0.0302132153
       11.2342740912        0.0319784925
       11.4661492862        0.0337989415
       11.6980244812        0.0357088741
       11.9298996762        0.0377928709
       12.1617748712        0.0399436159
       12.3936500661        0.0421945538
       12.6255252611        0.0445816959
       12.8574004561        0.0471404820
       13.0892756511        0.0498478854
       13.3211508461        0.0527091051
       13.5530260411        0.0557795303
       13.7849012361        0.0589794977
       14.0167764311        0.0625656975
       14.2486516261        0.0662768381
       14.4805268211        0.0704049241
       14.7124020161        0.0747608929
       14.9442772111        0.0797607886
       15.1761524061        0.0850424243
       15.4080276011        0.0911787862
       15.6399027961        0.0982078456
       15.8717779910        0.1066122462
       16.1036531860        0.1173922296
       16.3355283810        0.1369987643
       16.5674035760        0.1463127836
       16.7992787710        0.1487325939
       17.0311539660        0.1509499454
       17.2630291610        0.1528759240
       17.4949043560        0.1548541276
       17.7267795510        0.1569259359
       17.9586547460        0.1590780588
       18.1905299410        0.1611547743
       18.4224051360        0.1631394178
       18.6542803310        0.1653814697
       18.8861555260        0.1673829064
       19.1180307210        0.1693739923
       19.3499059160        0.1717003573
       19.5817811109        0.1736203071
       19.8136563059        0.1758953302
       20.0455315009        0.1779882535
       20.2774066959        0.1801721768
       20.5092818909        0.1822613277
       20.7411570859        0.1845283756
       20.9730322809        0.1866997133
       21.2049074759        0.1888508091
       21.4367826709        0.1913196677
       21.6686578659        0.1933921718
       21.9005330609        0.1957521217
       22.1324082559        0.1982711580
       22.3642834509        0.2006287082
       22.5961586459        0.2031622468
       22.8280338409        0.2056896200
       23.0599090358        0.2084396539
       23.2917842308        0.2115528215
       23.5236594258        0.1890176962
       23.7555346208        0.1767267579
       23.9874098158        0.1683805157
       24.2192850108        0.1620299743
       24.4511602058        0.1575412024
       24.6830354008        0.1537316887
       24.9149105958        0.1498002308
       25.1467857908        0.1478424802
       25.3786609858        0.1451472154
       25.6105361808        0.1435414286
       25.8424113758        0.1422362442
       26.0742865708        0.1412365255
       26.3061617658        0.1409993466
       26.5380369608        0.1406415086
       26.7699121557        0.1414353027
       27.0017873507        0.1414847862
       27.2336625457        0.1444691719
       27.4655377407        0.1473930407
       27.6974129357        0.1520924175
       27.9292881307        0.1571293040
       28.1611633257        0.1610900807
       28.3930385207        0.1556863494
       28.6249137157        0.1579128270
       28.8567889107        0.1648103250
       29.0886641057        0.1763374165
