 -2.1574364322        0.0000000000
       -2.0221878994        0.0000000000
       -1.8869393665        0.0000000000
       -1.7516908337        0.0000000000
       -1.6164423008        0.0000000000
       -1.4811937679        0.0000000000
       -1.3459452351        0.0000000000
       -1.2106967022        0.0000000000
       -1.0754481694        0.0000000000
       -0.9401996365        0.0000000000
       -0.8049511037        0.0000000000
       -0.6697025708        0.0000000000
       -0.5344540380        0.0000000000
       -0.3992055051        0.0000000000
       -0.2639569723        0.0000000000
       -0.1287084394        0.0000000000
        0.0065400934        0.0000000000
        0.1417886263        0.0009404927
        0.2770371591        0.0049781025
        0.4122856920        0.0148822002
        0.5475342248        0.0248859371
        0.6827827577        0.0380786285
        0.8180312906        0.0556504861
        0.9532798234        0.0744185006
        1.0885283563        0.0962093095
        1.2237768891        0.1219296143
        1.3590254220        0.1498693166
        1.4942739548        0.1848943312
        1.6295224877        0.2259534912
        1.7647710205        0.2722107690
        1.9000195534        0.3341812184
        2.0352680862        0.4324079777
        2.1705166191        0.5443620099
        2.3057651519        0.6323833549
        2.4410136848        0.6892691434
        2.5762622176        0.7309903004
        2.7115107505        0.7028144262
        2.8467592834        0.7398762820
        2.9820078162        0.7878695752
        3.1172563491        0.9396826316
        3.2525048819        1.6241595953
        3.3877534148        1.9213406072
        3.5230019476        2.0653850757
        3.6582504805        2.6819996367
        3.7934990133        2.6041912251
        3.9287475462        2.3964745398
        4.0639960790        2.5265146241
        4.1992446119        2.5574382170
        4.3344931447        3.0705725370
        4.4697416776        3.7227538602
        4.6049902104        2.7281824536
        4.7402387433        2.4812789785
        4.8754872762        1.9444614797
        5.0107358090        2.0767006169
        5.1459843419        2.8101088320
        5.2812328747        3.5339710040
        5.4164814076        1.9578319832
        5.5517299404        2.4744148503
        5.6869784733        2.0830593154
        5.8222270061        1.9686207220
        5.9574755390        1.8582315618
        6.0927240718        1.6015753055
        6.2279726047        1.4092570556
        6.3632211375        1.5593338828
        6.4984696704        1.7401404111
        6.6337182032        1.8183752741
        6.7689667361        1.7008652544
        6.9042152689        1.6980799752
        7.0394638018        1.6833669243
        7.1747123347        1.4941588710
        7.3099608675        1.4364647983
        7.4452094004        1.5474804981
        7.5804579332        2.0949000584
        7.7157064661        1.8020854539
        7.8509549989        2.1495925330
        7.9862035318        1.7721606048
        8.1214520646        1.5256938884
        8.2567005975        1.6814126837
        8.3919491303        1.8218812572
        8.5271976632        2.8294830861
        8.6624461960        2.2816565706
        8.7976947289        1.7129522511
        8.9329432617        2.6341219947
        9.0681917946        2.8367437812
        9.2034403275        3.2624206262
        9.3386888603        3.3624720215
        9.4739373932        1.6615175574
        9.6091859260        1.9063736173
        9.7444344589        1.1163674951
        9.8796829917        1.7374423618
       10.0149315246        2.7282407064
       10.1501800574        1.5913627324
       10.2854285903        1.3501499676
       10.4206771231        1.1455422474
       10.5559256560        0.6383037402
       10.6911741888        0.3286948422
       10.8264227217        0.5820124801
       10.9616712545        0.8685088838
       11.0969197874        1.4014517156
       11.2321683203        2.3306190615
       11.3674168531        2.4552329374
       11.5026653860        1.9680938735
       11.6379139188        0.8441944564
       11.7731624517        0.3564106951
       11.9084109845        0.3673436792
       12.0436595174        1.1991553429
       12.1789080502        1.3986326881
       12.3141565831        1.3455341123
       12.4494051159        1.5124516739
       12.5846536488        2.4283147854
       12.7199021816        2.3719096508
       12.8551507145        1.5947961240
       12.9903992473        0.7463434413
       13.1256477802        0.8224492098
       13.2608963130        1.4487995950
       13.3961448459        1.1517804632
       13.5313933788        0.5991624140
       13.6666419116        0.5797375459
       13.8018904445        0.5666907711
       13.9371389773        0.5819876645
       14.0723875102        0.5989961509
       14.2076360430        0.6230486821
       14.3428845759        0.6622280423
       14.4781331087        0.7167637180
       14.6133816416        0.8008773950
       14.7486301744        0.9349972792
       14.8838787073        1.3218038722
       15.0191272401        0.8145796030
       15.1543757730        0.2532173670
       15.2896243058        0.2671820140
       15.4248728387        0.2824187345
       15.5601213716        0.3084168185
       15.6953699044        0.3755534312
       15.8306184373        0.4445597791
       15.9658669701        0.5405663634
       16.1011155030        0.7001000685
       16.2363640358        0.8839246750
       16.3716125687        1.1958060024
       16.5068611015        2.1733644874
       16.6421096344        1.5057823056
       16.7773581672        1.8494758584
       16.9126067001        0.6773892245
       17.0478552329        2.7737823013
       17.1831037658        2.7683913263
       17.3183522986        1.3105025499
       17.4536008315        0.7894838276
       17.5888493644        1.0218816037
       17.7240978972        1.2857913719
       17.8593464301        1.0994726759
       17.9945949629        0.7904985293
       18.1298434958        0.6550745413
       18.2650920286        1.1570557713
       18.4003405615        2.0842394782
       18.5355890943        2.7464960509
       18.6708376272        1.8639279340
       18.8060861600        1.3737229073
       18.9413346929        0.8762316256
       19.0765832257        1.8887097472
       19.2118317586        1.2438818588
       19.3470802914        1.5094981406
       19.4823288243        1.9182777511
       19.6175773572        1.2777551611
       19.7528258900        1.8765238785
       19.8880744229        1.5269005549
       20.0233229557        1.3272669191
       20.1585714886        1.0283667297
       20.2938200214        0.9834290733
       20.4290685543        1.0473279302
       20.5643170871        2.5365247399
       20.6995656200        2.5547758852
       20.8348141528        0.9121915771
       20.9700626857        1.1703561280
       21.1053112185        2.3304180128
       21.2405597514        1.3628708936
       21.3758082842        0.4468945625
       21.5110568171        0.4057043199
       21.6463053499        0.3940114193
       21.7815538828        0.3187189949
       21.9168024157        0.2154766056
       22.0520509485        0.1252712934
       22.1872994814        0.0882684207
       22.3225480142        0.0629226690
       22.4577965471        0.0415832336
       22.5930450799        0.0186834580
       22.7282936128        0.0000000000
       22.8635421456        0.0000000000
       22.9987906785        0.0000000000
       23.1340392113        0.0000000000
       23.2692877442        0.0000000000
       23.4045362770        0.0000000000
       23.5397848099        0.0000000000
       23.6750333427        0.0000000000
       23.8102818756        0.0000000000
       23.9455304085        0.0000000000
       24.0807789413        0.0000000000
       24.2160274742        0.0000000000
       24.3512760070        0.0000000000
       24.4865245399        0.0000000000
       24.6217730727        0.0000000000
       24.7570216056        0.0000000000
       24.8922701384        0.0000000000
