# LAMMPS data file written by OVITO Basic 3.9.4

7680 atoms
2 atom types

0.0 19.277016 xlo xhi
0.0 289.15524 ylo yhi
0.0 19.277016 zlo zhi

Masses

1 10.811  # B3+
2 74.9216  # As3-

Atoms  # atomic

1 1 1.2048135 1.2048135 1.2048135
2 1 1.2048135 3.6144405 3.6144405
3 1 3.6144405 3.6144405 1.2048135
4 1 3.6144405 1.2048135 3.6144405
5 2 0.0 0.0 0.0
6 2 0.0 2.409627 2.409627
7 2 2.409627 0.0 2.409627
8 2 2.409627 2.409627 0.0
9 1 1.2048135 1.2048135 6.0240675
10 1 1.2048135 3.6144405 8.4336945
11 1 3.6144405 3.6144405 6.0240675
12 1 3.6144405 1.2048135 8.4336945
13 2 0.0 0.0 4.819254
14 2 0.0 2.409627 7.228881
15 2 2.409627 0.0 7.228881
16 2 2.409627 2.409627 4.819254
17 1 1.2048135 1.2048135 10.8433215
18 1 1.2048135 3.6144405 13.2529485
19 1 3.6144405 3.6144405 10.8433215
20 1 3.6144405 1.2048135 13.2529485
21 2 0.0 0.0 9.638508
22 2 0.0 2.409627 12.048135
23 2 2.409627 0.0 12.048135
24 2 2.409627 2.409627 9.638508
25 1 1.2048135 1.2048135 15.6625755
26 1 1.2048135 3.6144405 18.0722025
27 1 3.6144405 3.6144405 15.6625755
28 1 3.6144405 1.2048135 18.0722025
29 2 0.0 0.0 14.457762
30 2 0.0 2.409627 16.867389
31 2 2.409627 0.0 16.867389
32 2 2.409627 2.409627 14.457762
33 1 1.2048135 6.0240675 1.2048135
34 1 1.2048135 8.4336945 3.6144405
35 1 3.6144405 8.4336945 1.2048135
36 1 3.6144405 6.0240675 3.6144405
37 2 0.0 4.819254 0.0
38 2 0.0 7.228881 2.409627
39 2 2.409627 4.819254 2.409627
40 2 2.409627 7.228881 0.0
41 1 1.2048135 6.0240675 6.0240675
42 1 1.2048135 8.4336945 8.4336945
43 1 3.6144405 8.4336945 6.0240675
44 1 3.6144405 6.0240675 8.4336945
45 2 0.0 4.819254 4.819254
46 2 0.0 7.228881 7.228881
47 2 2.409627 4.819254 7.228881
48 2 2.409627 7.228881 4.819254
49 1 1.2048135 6.0240675 10.8433215
50 1 1.2048135 8.4336945 13.2529485
51 1 3.6144405 8.4336945 10.8433215
52 1 3.6144405 6.0240675 13.2529485
53 2 0.0 4.819254 9.638508
54 2 0.0 7.228881 12.048135
55 2 2.409627 4.819254 12.048135
56 2 2.409627 7.228881 9.638508
57 1 1.2048135 6.0240675 15.6625755
58 1 1.2048135 8.4336945 18.0722025
59 1 3.6144405 8.4336945 15.6625755
60 1 3.6144405 6.0240675 18.0722025
61 2 0.0 4.819254 14.457762
62 2 0.0 7.228881 16.867389
63 2 2.409627 4.819254 16.867389
64 2 2.409627 7.228881 14.457762
65 1 1.2048135 10.8433215 1.2048135
66 1 1.2048135 13.2529485 3.6144405
67 1 3.6144405 13.2529485 1.2048135
68 1 3.6144405 10.8433215 3.6144405
69 2 0.0 9.638508 0.0
70 2 0.0 12.048135 2.409627
71 2 2.409627 9.638508 2.409627
72 2 2.409627 12.048135 0.0
73 1 1.2048135 10.8433215 6.0240675
74 1 1.2048135 13.2529485 8.4336945
75 1 3.6144405 13.2529485 6.0240675
76 1 3.6144405 10.8433215 8.4336945
77 2 0.0 9.638508 4.819254
78 2 0.0 12.048135 7.228881
79 2 2.409627 9.638508 7.228881
80 2 2.409627 12.048135 4.819254
81 1 1.2048135 10.8433215 10.8433215
82 1 1.2048135 13.2529485 13.2529485
83 1 3.6144405 13.2529485 10.8433215
84 1 3.6144405 10.8433215 13.2529485
85 2 0.0 9.638508 9.638508
86 2 0.0 12.048135 12.048135
87 2 2.409627 9.638508 12.048135
88 2 2.409627 12.048135 9.638508
89 1 1.2048135 10.8433215 15.6625755
90 1 1.2048135 13.2529485 18.0722025
91 1 3.6144405 13.2529485 15.6625755
92 1 3.6144405 10.8433215 18.0722025
93 2 0.0 9.638508 14.457762
94 2 0.0 12.048135 16.867389
95 2 2.409627 9.638508 16.867389
96 2 2.409627 12.048135 14.457762
97 1 1.2048135 15.6625755 1.2048135
98 1 1.2048135 18.0722025 3.6144405
99 1 3.6144405 18.0722025 1.2048135
100 1 3.6144405 15.6625755 3.6144405
101 2 0.0 14.457762 0.0
102 2 0.0 16.867389 2.409627
103 2 2.409627 14.457762 2.409627
104 2 2.409627 16.867389 0.0
105 1 1.2048135 15.6625755 6.0240675
106 1 1.2048135 18.0722025 8.4336945
107 1 3.6144405 18.0722025 6.0240675
108 1 3.6144405 15.6625755 8.4336945
109 2 0.0 14.457762 4.819254
110 2 0.0 16.867389 7.228881
111 2 2.409627 14.457762 7.228881
112 2 2.409627 16.867389 4.819254
113 1 1.2048135 15.6625755 10.8433215
114 1 1.2048135 18.0722025 13.2529485
115 1 3.6144405 18.0722025 10.8433215
116 1 3.6144405 15.6625755 13.2529485
117 2 0.0 14.457762 9.638508
118 2 0.0 16.867389 12.048135
119 2 2.409627 14.457762 12.048135
120 2 2.409627 16.867389 9.638508
121 1 1.2048135 15.6625755 15.6625755
122 1 1.2048135 18.0722025 18.0722025
123 1 3.6144405 18.0722025 15.6625755
124 1 3.6144405 15.6625755 18.0722025
125 2 0.0 14.457762 14.457762
126 2 0.0 16.867389 16.867389
127 2 2.409627 14.457762 16.867389
128 2 2.409627 16.867389 14.457762
129 1 1.2048135 20.4818295 1.2048135
130 1 1.2048135 22.8914565 3.6144405
131 1 3.6144405 22.8914565 1.2048135
132 1 3.6144405 20.4818295 3.6144405
133 2 0.0 19.277016 0.0
134 2 0.0 21.686643 2.409627
135 2 2.409627 19.277016 2.409627
136 2 2.409627 21.686643 0.0
137 1 1.2048135 20.4818295 6.0240675
138 1 1.2048135 22.8914565 8.4336945
139 1 3.6144405 22.8914565 6.0240675
140 1 3.6144405 20.4818295 8.4336945
141 2 0.0 19.277016 4.819254
142 2 0.0 21.686643 7.228881
143 2 2.409627 19.277016 7.228881
144 2 2.409627 21.686643 4.819254
145 1 1.2048135 20.4818295 10.8433215
146 1 1.2048135 22.8914565 13.2529485
147 1 3.6144405 22.8914565 10.8433215
148 1 3.6144405 20.4818295 13.2529485
149 2 0.0 19.277016 9.638508
150 2 0.0 21.686643 12.048135
151 2 2.409627 19.277016 12.048135
152 2 2.409627 21.686643 9.638508
153 1 1.2048135 20.4818295 15.6625755
154 1 1.2048135 22.8914565 18.0722025
155 1 3.6144405 22.8914565 15.6625755
156 1 3.6144405 20.4818295 18.0722025
157 2 0.0 19.277016 14.457762
158 2 0.0 21.686643 16.867389
159 2 2.409627 19.277016 16.867389
160 2 2.409627 21.686643 14.457762
161 1 1.2048135 25.3010835 1.2048135
162 1 1.2048135 27.7107105 3.6144405
163 1 3.6144405 27.7107105 1.2048135
164 1 3.6144405 25.3010835 3.6144405
165 2 0.0 24.09627 0.0
166 2 0.0 26.505897 2.409627
167 2 2.409627 24.09627 2.409627
168 2 2.409627 26.505897 0.0
169 1 1.2048135 25.3010835 6.0240675
170 1 1.2048135 27.7107105 8.4336945
171 1 3.6144405 27.7107105 6.0240675
172 1 3.6144405 25.3010835 8.4336945
173 2 0.0 24.09627 4.819254
174 2 0.0 26.505897 7.228881
175 2 2.409627 24.09627 7.228881
176 2 2.409627 26.505897 4.819254
177 1 1.2048135 25.3010835 10.8433215
178 1 1.2048135 27.7107105 13.2529485
179 1 3.6144405 27.7107105 10.8433215
180 1 3.6144405 25.3010835 13.2529485
181 2 0.0 24.09627 9.638508
182 2 0.0 26.505897 12.048135
183 2 2.409627 24.09627 12.048135
184 2 2.409627 26.505897 9.638508
185 1 1.2048135 25.3010835 15.6625755
186 1 1.2048135 27.7107105 18.0722025
187 1 3.6144405 27.7107105 15.6625755
188 1 3.6144405 25.3010835 18.0722025
189 2 0.0 24.09627 14.457762
190 2 0.0 26.505897 16.867389
191 2 2.409627 24.09627 16.867389
192 2 2.409627 26.505897 14.457762
193 1 1.2048135 30.1203375 1.2048135
194 1 1.2048135 32.5299645 3.6144405
195 1 3.6144405 32.5299645 1.2048135
196 1 3.6144405 30.1203375 3.6144405
197 2 0.0 28.915524 0.0
198 2 0.0 31.325151 2.409627
199 2 2.409627 28.915524 2.409627
200 2 2.409627 31.325151 0.0
201 1 1.2048135 30.1203375 6.0240675
202 1 1.2048135 32.5299645 8.4336945
203 1 3.6144405 32.5299645 6.0240675
204 1 3.6144405 30.1203375 8.4336945
205 2 0.0 28.915524 4.819254
206 2 0.0 31.325151 7.228881
207 2 2.409627 28.915524 7.228881
208 2 2.409627 31.325151 4.819254
209 1 1.2048135 30.1203375 10.8433215
210 1 1.2048135 32.5299645 13.2529485
211 1 3.6144405 32.5299645 10.8433215
212 1 3.6144405 30.1203375 13.2529485
213 2 0.0 28.915524 9.638508
214 2 0.0 31.325151 12.048135
215 2 2.409627 28.915524 12.048135
216 2 2.409627 31.325151 9.638508
217 1 1.2048135 30.1203375 15.6625755
218 1 1.2048135 32.5299645 18.0722025
219 1 3.6144405 32.5299645 15.6625755
220 1 3.6144405 30.1203375 18.0722025
221 2 0.0 28.915524 14.457762
222 2 0.0 31.325151 16.867389
223 2 2.409627 28.915524 16.867389
224 2 2.409627 31.325151 14.457762
225 1 1.2048135 34.9395915 1.2048135
226 1 1.2048135 37.3492185 3.6144405
227 1 3.6144405 37.3492185 1.2048135
228 1 3.6144405 34.9395915 3.6144405
229 2 0.0 33.734778 0.0
230 2 0.0 36.144405 2.409627
231 2 2.409627 33.734778 2.409627
232 2 2.409627 36.144405 0.0
233 1 1.2048135 34.9395915 6.0240675
234 1 1.2048135 37.3492185 8.4336945
235 1 3.6144405 37.3492185 6.0240675
236 1 3.6144405 34.9395915 8.4336945
237 2 0.0 33.734778 4.819254
238 2 0.0 36.144405 7.228881
