7.215018782	0.004561035	0.002698854	0.008291308	0.005472931
7.321127382	0.00498164	0.002987807	0.009088383	0.005327927
7.427235983	0.005401904	0.003389201	0.009838147	0.005277743
7.533328668	0.005590149	0.003862994	0.010221773	0.005276457
7.639437268	0.005297589	0.00432649	0.009926968	0.005241214
7.745545869	0.004352505	0.004667363	0.008741907	0.005065832
7.851638554	0.002735612	0.004770411	0.006623759	0.004644344
7.957747155	0.000601194	0.004548797	0.003715394	0.003895973
8.063855755	-0.001767455	0.003965529	0.000305268	0.002785127
8.16994844	-0.004050551	0.003038454	-0.003252915	0.001330848
8.276057041	-0.005992119	0.001828345	-0.006628132	-0.000395272
8.382165641	-0.007465444	0.000420656	-0.009576158	-0.002279713
8.488258326	-0.008481669	-0.001089332	-0.011962352	-0.004180894
8.594366927	-0.009144135	-0.002599871	-0.013745531	-0.005944669
8.700475528	-0.009577936	-0.003999462	-0.014941766	-0.007419736
8.806568213	-0.009871433	-0.005168428	-0.015592321	-0.008478476
8.912676813	-0.010054136	-0.005994835	-0.015749555	-0.009041181
9.018785414	-0.010113509	-0.006403925	-0.015480916	-0.00909707
9.124878099	-0.010031361	-0.006387682	-0.014878421	-0.00871276
9.230986699	-0.009814994	-0.006016598	-0.014057347	-0.008016085
9.3370953	-0.009503549	-0.005420105	-0.013137025	-0.007156187
9.443187985	-0.009149307	-0.004740594	-0.012209121	-0.006251019
9.549296586	-0.008788865	-0.004081343	-0.011309619	-0.005344707
9.655405186	-0.008423179	-0.003473559	-0.010411449	-0.00439672
9.761497871	-0.0080198	-0.002880382	-0.009444292	-0.003308904
9.867606472	-0.007535038	-0.002233389	-0.008335931	-0.001983416
9.973715072	-0.006943667	-0.001483765	-0.007056164	-0.000382964
10.07980776	-0.006260501	-0.000641986	-0.00564534	0.001430356
10.18591636	-0.00554401	0.000212121	-0.004215651	0.003294382
10.29202496	-0.004882839	0.000948392	-0.002926937	0.004981708
10.39811764	-0.00437366	0.001421477	-0.001947576	0.006253402
10.50422624	-0.004099206	0.001507281	-0.001415259	0.006911147
10.61033484	-0.004112357	0.001129624	-0.001407787	0.0068346
10.71642753	-0.004426548	0.000275636	-0.001927677	0.006000476
10.82253613	-0.005011062	-0.000995525	-0.002900635	0.004486631
10.92864473	-0.005791344	-0.0025513	-0.004185814	0.002464628
11.03473742	-0.006656895	-0.004195979	-0.005597848	0.000177996
11.14084602	-0.007479551	-0.005699107	-0.006939262	-0.002094935
11.24695462	-0.008140706	-0.006842034	-0.008039563	-0.0040933
11.3530473	-0.008560854	-0.007473214	-0.008791558	-0.00562969
11.4591559	-0.008719644	-0.007549969	-0.009172873	-0.006630667
11.5652645	-0.008658205	-0.007150706	-0.009243411	-0.007145209
11.67135719	-0.008460374	-0.006447357	-0.009118175	-0.007314494
11.77746579	-0.008220621	-0.005648792	-0.008924555	-0.007313645
11.88357439	-0.008011144	-0.004936906	-0.00876045	-0.007288557
11.98966707	-0.007861001	-0.004418452	-0.008668745	-0.007312953
12.09577567	-0.007753781	-0.004108288	-0.008634791	-0.007378675
12.20188428	-0.007641431	-0.003943644	-0.008604269	-0.007418314
12.30797696	-0.007465596	-0.003817709	-0.008509741	-0.007343684
12.41408556	-0.007175963	-0.003616543	-0.008294412	-0.007081913
12.52019416	-0.006740528	-0.003248209	-0.007925326	-0.006595778
12.62628685	-0.006146835	-0.002658283	-0.007395881	-0.005886443
12.73239545	-0.00539925	-0.001834725	-0.00672177	-0.004984838
12.83850405	-0.00451697	-0.00080519	-0.005935989	-0.003941629
12.94459673	-0.00353494	0.000370083	-0.00508432	-0.002820041
13.05070533	-0.002505394	0.001609525	-0.004220705	-0.001691862
13.15681393	-0.001495918	0.002824923	-0.003400282	-0.000632363
13.26290662	-0.000580563	0.003938417	-0.002669695	0.000288686
13.36901522	0.000175613	0.004898736	-0.002056537	0.001020128
13.47512382	0.000733972	0.005691603	-0.001562514	0.001541062
13.58121651	0.001093968	0.006341403	-0.001163638	0.001866136
13.68732511	0.001292856	0.006901796	-0.000818577	0.002040396
13.79343371	0.001391575	0.007435822	-0.000483154	0.002123972
13.89952639	0.0014503	0.007991814	-0.000126297	0.002172394
14.00563499	0.001503693	0.008580913	0.000257921	0.002218479
14.11174359	0.001546216	0.009165485	0.000647038	0.002263819
14.21783628	0.001535806	0.00966562	0.000997761	0.002282106
14.32394488	0.001415653	0.009985316	0.001263421	0.002234939
14.43005348	0.001145973	0.010051145	0.001415728	0.002093573
14.53614616	0.000730989	0.009849235	0.001463366	0.00185874
14.64225476	0.000227896	0.009443375	0.001458743	0.001569515
14.74836337	-0.000268631	0.008962099	0.001488807	0.001296534
14.85445605	-0.000660227	0.00855581	0.001651747	0.001120223
14.96056465	-0.000881326	0.008338453	0.002026593	0.001101521
15.06667325	-0.000920059	0.008339178	0.002648135	0.001257168
15.17276594	-0.00081291	0.008485861	0.003495027	0.001549913
15.27887454	-0.000616317	0.008629803	0.004495212	0.001898142
15.38498314	-0.000371671	0.008601835	0.005545308	0.002201675
15.49107582	-8.45E-05	0.008275139	0.006536238	0.002371732
15.59718442	0.000268794	0.007607912	0.007378285	0.002354358
15.70329302	0.000709288	0.006648717	0.008020738	0.002138124
15.80938571	0.001219851	0.005506949	0.008463378	0.001747577
15.91549431	0.001729476	0.004307462	0.008759074	0.001229089
16.02165066	0.002134854	0.003151882	0.009004654	0.000637818
16.12764785	0.002354363	0.002102345	0.00931858	3.09E-05
16.2338042	0.002388991	0.001186964	0.009806573	-0.000535731
16.33996054	0.002354587	0.000414066	0.01052359	-0.001012524
16.44595773	0.002460526	-0.000220274	0.01144545	-0.001368782
16.55211408	0.002935603	-0.000737527	0.012465067	-0.001609304
16.65827043	0.003932528	-0.00118777	0.013422425	-0.001785817
16.76426762	0.005459391	-0.001652089	0.014164004	-0.001990772
16.87042397	0.007378198	-0.002224559	0.014614694	-0.002328498
16.97658031	0.00947944	-0.00297511	0.014832223	-0.002870867
17.08257751	0.011597501	-0.003909944	0.015016219	-0.00361564
17.18873385	0.013702047	-0.004950146	0.015451626	-0.004470397
17.2948902	0.015901691	-0.005942139	0.01639173	-0.005272724
17.40088739	0.018334523	-0.006698622	0.017910308	-0.005843267
17.50704374	0.020984153	-0.007052679	0.019779485	-0.006049303
17.61320009	0.02351354	-0.006902894	0.021435046	-0.005851845
17.71919728	0.025226434	-0.006236439	0.022075441	-0.005316841
17.82535363	0.02522258	-0.005127907	0.020892498	-0.004588843
17.93150997	0.022725751	-0.003724553	0.017376186	-0.003842803
18.03750717	0.017467701	-0.002227451	0.011583216	-0.003236583
18.14366351	0.009956159	-0.000871048	0.004251219	-0.002882455
18.24981986	0.001480431	0.000105599	-0.003318457	-0.002838482
18.35581705	-0.006191786	0.000502375	-0.009599008	-0.003111612
18.4619734	-0.011340361	0.000212171	-0.013292743	-0.003659345
18.56812975	-0.012841063	-0.000731369	-0.01373533	-0.004385935
18.67412694	-0.010520569	-0.002139935	-0.011096271	-0.005142583
18.78028328	-0.00517818	-0.003708942	-0.006297918	-0.00574573
18.88643963	0.001726894	-0.005105506	-0.000693407	-0.00602235
18.99243682	0.008577036	-0.006075098	0.00436263	-0.005872324
19.09859317	0.014078286	-0.006523346	0.007883689	-0.005321701
19.20474952	0.017538714	-0.006532685	0.009439304	-0.004534341
19.31074671	0.018877148	-0.006305332	0.009128654	-0.003766224
19.41690306	0.018420506	-0.006055778	0.007402232	-0.003271103
19.5230594	0.016632536	-0.005904892	0.004837415	-0.003197772
19.6290566	0.01391714	-0.005826277	0.001963271	-0.003526351
19.73521294	0.010564778	-0.005672273	-0.000822942	-0.004078528
19.84136929	0.006818565	-0.005265874	-0.003262462	-0.004600545
19.94736648	0.00297006	-0.004513626	-0.005208769	-0.004883094
20.05352283	-0.000604084	-0.00348228	-0.006605524	-0.004860438
20.15967918	-0.003503786	-0.002400724	-0.007479025	-0.004642309
20.26567637	-0.005431405	-0.001584156	-0.00793213	-0.004463492
20.37183272	-0.006308752	-0.001314541	-0.008120813	-0.004576085
20.47798906	-0.006311158	-0.001731509	-0.008210378	-0.005136533
20.58398625	-0.005796913	-0.00278046	-0.008327519	-0.006138926
20.6901426	-0.00516218	-0.004235512	-0.008528743	-0.007419842
20.79629895	-0.004691804	-0.005781612	-0.008799788	-0.008725794
20.90229614	-0.004472501	-0.007115232	-0.009080568	-0.009805024
21.00845249	-0.004400334	-0.008021182	-0.009298048	-0.010482213
21.11460884	-0.004268659	-0.008401233	-0.009389354	-0.01068837
21.22060603	-0.003887477	-0.008257746	-0.009309172	-0.010446313
21.32676237	-0.003178879	-0.00765325	-0.009027447	-0.009831648
21.43291872	-0.002210877	-0.006675112	-0.008528944	-0.008935786
21.53891591	-0.001164255	-0.005419791	-0.007819758	-0.007846722
21.64507226	-0.000255639	-0.003995917	-0.006936449	-0.006647456
21.75122861	0.000345991	-0.002530021	-0.005948136	-0.005420983
21.8572258	0.000574441	-0.001161201	-0.004944127	-0.004248344
21.96338215	0.000476018	-1.76E-05	-0.004010109	-0.003196394
22.06953849	0.000176923	0.000814751	-0.003204206	-0.00230195
22.17553569	-0.000172356	0.001316292	-0.002544882	-0.001563253
22.28169203	-0.000450314	0.001535371	-0.002016099	-0.000946042
22.38784838	-0.000595605	0.001566242	-0.00158506	-0.000402283
22.49384557	-0.000609103	0.001512319	-0.001221622	0.000108301
22.60000192	-0.000532948	0.00145193	-0.000909425	0.000604999
22.70615827	-0.000420979	0.001420222	-0.000645556	0.001086224
22.81215546	-0.000314963	0.00141196	-0.000432559	0.001539972
22.91831181	-0.00023463	0.001399447	-0.000270015	0.001955545
23.02446815	-0.000180912	0.001354349	-0.00015084	0.002328647
23.13046534	-0.000145808	0.001263009	-6.31E-05	0.002657394
23.23662169	-0.000121322	0.001130672	5.92E-06	0.002933902
23.34277804	-0.00010332	0.000976097	6.61E-05	0.0031388
23.44877523	-9.06E-05	0.000821971	0.000123911	0.003244283
23.55493158	-8.23E-05	0.000686364	0.00018351	0.003225127
23.66108792	-7.64E-05	0.000578253	0.000247303	0.003072122
23.76708512	-7.07E-05	0.000497412	0.000315971	0.002800463
23.87324146	-6.38E-05	0.00043733	0.000387652	0.002448349
23.97939781	-5.62E-05	0.000389288	0.000457686	0.002066367
24.085395	-4.93E-05	0.000346182	0.000519462	0.001702663
24.19155135	-4.41E-05	0.000304898	0.000566188	0.001390484
24.2977077	-4.01E-05	0.000266722	0.000592673	0.001142783
24.40370489	-3.60E-05	0.000235656	0.00059641	0.000954651
24.50986124	-3.07E-05	0.000215546	0.000577875	0.000811032
24.61601758	-2.42E-05	0.000207307	0.000540312	0.000695389
24.72201478	-1.75E-05	0.000207703	0.000489315	0.000595858
24.82817112	-1.19E-05	0.000210262	0.000432137	0.000507403
24.93432747	-8.26E-06	0.000207831	0.000376634	0.000430493
25.04032466	-6.31E-06	0.000195422	0.000329876	0.000368158
25.14648101	-5.32E-06	0.000171925	0.000296877	0.000323245
25.25263736	-4.70E-06	0.00014004	0.000279943	0.000296859
25.35863455	-4.27E-06	0.000104716	0.000278893	0.000288136
25.46479089	-4.24E-06	7.11E-05	0.000291917	0.000294815
25.57094724	-4.81E-06	4.29E-05	0.000316437	0.000313983
25.67694443	-6.03E-06	2.19E-05	0.000349589	0.000342578
25.78310078	-7.93E-06	7.85E-06	0.000388309	0.000377589
25.88925713	-1.08E-05	-3.87E-07	0.000429336	0.000416122
25.99525432	-1.51E-05	-4.60E-06	0.0004695	0.000455509
26.10141067	-2.13E-05	-6.47E-06	0.00050633	0.000493575
26.20756701	-2.93E-05	-7.30E-06	0.000538766	0.000528972
26.31356421	-3.80E-05	-7.85E-06	0.000567582	0.000561577
26.41972055	-4.60E-05	-8.36E-06	0.000595461	0.000592773
26.5258769	-5.19E-05	-8.76E-06	0.000626821	0.000625617
26.63187409	-5.46E-05	-8.93E-06	0.000667637	0.000664937
26.73803044	-5.40E-05	-8.88E-06	0.000725325	0.000717264
26.84418679	-5.05E-05	-8.76E-06	0.000808484	0.000790598
26.95018398	-4.48E-05	-8.73E-06	0.000926155	0.000893732
27.05634033	-3.78E-05	-8.75E-06	0.001086306	0.001034971
27.16249667	-3.04E-05	-8.59E-06	0.001293589	0.001220106
27.26849386	-2.34E-05	-7.99E-06	0.001546748	0.001449865
27.37465021	-1.78E-05	-6.79E-06	0.001836466	0.001717545
27.48080656	-1.40E-05	-5.10E-06	0.002144726	0.002007918
27.58680375	-1.23E-05	-3.18E-06	0.002446594	0.002298613
27.6929601	-1.25E-05	-1.33E-06	0.00271486	0.002564421
27.79911645	-1.40E-05	3.40E-07	0.002926679	0.002783776
27.90511364	-1.63E-05	1.84E-06	0.003070365	0.002945301
28.01126998	-1.90E-05	3.24E-06	0.003149286	0.003051577
28.11742633	-2.17E-05	4.49E-06	0.003180784	0.003117924
28.22342352	-2.44E-05	5.46E-06	0.003189706	0.003166031
28.32957987	-2.66E-05	5.96E-06	0.003198606	0.003214708
28.43573622	-2.83E-05	5.82E-06	0.003219113	0.003271846
28.54173341	-2.94E-05	5.02E-06	0.003248009	0.003331371
28.64788976	-3.01E-05	3.57E-06	0.003270457	0.003376845
28.7540461	-3.07E-05	1.48E-06	0.003268519	0.003390065
28.8600433	-3.15E-05	-1.26E-06	0.003231034	0.003360654
28.96619964	-3.26E-05	-4.66E-06	0.003160393	0.003292248
29.07235599	-3.39E-05	-8.63E-06	0.003073114	0.003202805
29.17835318	-3.52E-05	-1.30E-05	0.002995176	0.003119512
29.28450953	-3.65E-05	-1.75E-05	0.002954413	0.003071082
29.39066588	-3.78E-05	-2.17E-05	0.00297327	0.003080573
29.49666307	-3.89E-05	-2.55E-05	0.003063763	0.003160517
29.60281942	-3.98E-05	-2.85E-05	0.003224703	0.003310296
29.70897576	-4.03E-05	-3.04E-05	0.003440218	0.003514821
29.81497295	-4.04E-05	-3.12E-05	0.003679379	0.003744192
29.9211293	-3.99E-05	-3.08E-05	0.003898146	0.003955482
30.02728565	-3.89E-05	-2.92E-05	0.004045312	0.004098327
30.13328284	-3.77E-05	-2.70E-05	0.004072997	0.004124978
30.23943919	-3.66E-05	-2.47E-05	0.003949492	0.004003438
30.34559553	-3.55E-05	-2.26E-05	0.00367031	0.003728194
30.45159273	-3.45E-05	-2.09E-05	0.003262104	0.003324646
30.55774907	-3.34E-05	-1.97E-05	0.002776856	0.002843744
30.66390542	-3.22E-05	-1.86E-05	0.002278088	0.002348253
30.76990261	-3.06E-05	-1.74E-05	0.001823774	0.001895835
30.87605896	-2.87E-05	-1.59E-05	0.001452854	0.001525383
30.98221531	-2.65E-05	-1.41E-05	0.001179739	0.001251481
31.0882125	-2.39E-05	-1.21E-05	0.000997713	0.001067686
31.19436885	-2.12E-05	-1.01E-05	0.000887977	0.000955527
31.30052519	-1.85E-05	-8.43E-06	0.000829403	0.000894203
31.40652239	-1.58E-05	-7.11E-06	0.000804916	0.000866886
31.51267873	-1.34E-05	-6.27E-06	0.000803219	0.000862369
31.61883508	-1.13E-05	-5.94E-06	0.000817368	0.000873655
31.72483227	-9.29E-06	-6.06E-06	0.000842926	0.000896214
31.83098862	-7.38E-06	-6.51E-06	0.000877678	0.000927794
